,Unnamed: 0,PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,WEIGHT,HEIGHT,POS,HANDED,DRAFTED,SLIDE CAND.,WAIVERS EXEMPT,ARB. ELIG,GP,G,A,P,P/GP,+/-,Sh,Sh%,TOI,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,W,L,SO,GAA,Sv%,GA60,xGA60,GSAx60,SIGNING TEAM,TYPE,EXTENSION,SIGNING DATE,SIGNING AGE,ARB. ELIG.1,ARB. REQ,CLAUSE,LENGTH,SIGNING,EXPIRY,EXP. YEAR,CAP HIT,CAP HIT %,AAV,SALARY,BASE SALARY,MINORS,S.BONUS,P.BONUS
442,42,Connor Carrick,SEA,26,"Apr. 13, 1994",United States,192 lbs - 87 kg,"5'11"" - 180 cm",RD,Right,137 - Round 5 - 2012 (WSH),,,,11,1,1,2,0.18,-2,8,0.13,18:40,0.4,8,21,16,0.12,2.34,6.14,4.67,76,125,37.81,137,231,37.22,108,172,38.57,6.92,8.39,45.2,,,,,,,,,NJD,Standard (1-way),,"Jul. 16, 2019",25,✔,✔,,2,RFA,UFA,2021,"$1,500,000 ",1.80%,"$1,500,000 ","$1,500,000 ","$1,500,000 ","$1,500,000 ",$0 ,$0 
443,43,Jason Dickinson,CHI,24,"Jul. 4, 1995",Canada,200 lbs - 91 kg,"6'2"" - 188 cm","C, LW",Left,29 - Round 1 - 2013 (DAL),,,✔,51,7,8,15,0.29,-2,66,0.11,16:11,6.19,66,126,93,0.45,4.79,9.15,6.76,386,365,51.4,717,707,50.35,513,529,49.23,29.2,31.37,48.21,,,,,,,,,DAL,Standard (1-way),,"Jul. 11, 2019",23,✔,✔,,2,RFA,RFA,2021,"$1,500,000 ",1.80%,"$1,500,000 ","$1,600,000 ","$1,600,000 ","$1,600,000 ",$0 ,$0 
444,44,Zachary Sanford,CHI,25,"Nov. 9, 1994",United States,207 lbs - 94 kg,"6'4"" - 193 cm","LW, RW",Left,61 - Round 2 - 2013 (WSH),,,✔,52,10,6,16,0.31,-13,67,0.15,14:53,8.78,65,120,97,0.71,5.25,9.69,7.84,323,383,45.75,593,708,45.58,441,537,45.09,26.05,36.65,41.55,,,,,,,,,STL,Standard (1-way),,"Jul. 8, 2019",24,✔,✔,,2,RFA,RFA,2021,"$1,500,000 ",1.80%,"$1,500,000 ","$1,500,000 ","$1,500,000 ","$1,500,000 ",$0 ,$0 
445,45,Garnet Hathaway,PHI,28,"Nov. 23, 1991",United States,210 lbs - 95 kg,"6'3"" - 191 cm","RW, LW",Right,,,,,56,6,12,18,0.32,7,62,0.1,12:19,7.12,61,102,86,0.63,5.4,9.02,7.61,300,352,46.01,512,657,43.8,398,487,44.97,25.8,29.61,46.56,,,,,,,,,WSH,Standard (1-way),,"Jul. 1, 2019",27,,,,4,UFA,UFA,2023,"$1,500,000 ",1.80%,"$1,500,000 ","$1,300,000 ","$1,300,000 ","$1,300,000 ",$0 ,$0 
446,46,Mike Reilly,NYI,26,"Jul. 13, 1993",United States,200 lbs - 91 kg,"6'1"" - 185 cm",LD,Left,98 - Round 4 - 2011 (CBJ),,,,55,0,27,27,0.49,5,98,0,19:16,2.91,98,169,134,0.16,5.55,9.56,7.58,607,517,54,1038,892,53.78,834,693,54.62,46.06,43.07,51.68,,,,,,,,,MTL,Standard (1-way),✔,"Jun. 26, 2019",25,✔,,,2,RFA,UFA,2021,"$1,500,000 ",1.80%,"$1,500,000 ","$1,500,000 ","$1,500,000 ","$1,500,000 ",$0 ,$0 
447,47,Marcus Sörensen,,28,"Apr. 7, 1992",Sweden,175 lbs - 79 kg,"5'11"" - 180 cm","LW, RW",Left,106 - Round 4 - 2010 (OTT),,,,29,1,4,5,0.17,-5,26,0.04,12:05,3.95,26,50,43,0.68,4.45,8.56,7.36,153,204,42.86,272,372,42.24,220,282,43.82,14.56,20.39,41.65,,,,,,,,,SJS,Standard (1-way),✔,"Jan. 14, 2019",27,,,,2,UFA,UFA,2021,"$1,500,000 ",1.90%,"$1,500,000 ","$1,500,000 ","$1,350,000 ","$1,500,000 ","$150,000 ",$0 
448,48,Juuse Saros,NSH,25,"Apr. 19, 1995",Finland,180 lbs - 82 kg,"5'11"" - 180 cm",G,Left,99 - Round 4 - 2013 (NSH),,,✔,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11,3,2.28,0.927,2.27,2.49,0.21,NSH,Standard (1-way),,"Jul. 16, 2018",23,,,,3,RFA,RFA,2021,"$1,500,000 ",1.90%,"$1,500,000 ","$1,500,000 ","$1,500,000 ","$1,500,000 ",$0 ,$0 
449,49,Nick Ritchie,,24,"Dec. 5, 1995",Canada,230 lbs - 104 kg,"6'2"" - 188 cm",LW,Left,10 - Round 1 - 2014 (ANA),,,,56,15,11,26,0.46,-7,121,0.12,15:22,12.98,121,189,170,0.92,8.61,13.45,12.1,540,337,61.57,962,618,60.89,755,474,61.43,46.97,26.8,63.67,,,,,,,,,ANA,Standard (1-way),,"Oct. 18, 2018",22,,,,3,RFA,UFA No QO,2021,"$1,498,925 ",1.90%,"$1,498,925 ","$2,000,000 ","$2,000,000 ","$2,000,000 ",$0 ,$0 
450,0,Joel Eriksson Ek,MIN,23,"Jan. 29, 1997",Sweden,210 lbs - 95 kg,"6'1"" - 185 cm",C,Left,20 - Round 1 - 2015 (MIN),,,✔,56,19,11,30,0.54,16,119,0.16,17:03,17.54,117,163,144,1.13,7.62,10.61,9.38,437,434,50.17,756,853,46.99,595,635,48.37,44.51,37.36,54.37,,,,,,,,,MIN,Standard (1-way),,"Aug. 21, 2019",22,,,,2,RFA,RFA,2021,"$1,487,500 ",1.80%,"$1,487,500 ","$1,525,000 ","$1,525,000 ","$1,525,000 ",$0 ,$0 
451,1,Ivan Barbashev,VGK,24,"Dec. 14, 1995",Russia,187 lbs - 85 kg,"6'0"" - 183 cm","LW, RW",Left,33 - Round 2 - 2014 (STL),,,✔,38,5,7,12,0.32,5,43,0.12,13:21,5.93,40,66,54,0.75,5.03,8.3,6.79,191,268,41.61,344,488,41.35,256,372,40.76,17.48,25.8,40.4,,,,,,,,,STL,Standard (1-way),,"Sep. 1, 2019",23,,,,2,RFA,RFA,2021,"$1,475,000 ",1.80%,"$1,475,000 ","$1,550,000 ","$1,550,000 ","$1,550,000 ",$0 ,$0 
452,2,Troy Terry,ANA,22,"Sep. 10, 1997",United States,185 lbs - 84 kg,"6'0"" - 183 cm",RW,Right,148 - Round 5 - 2015 (ANA),,,,48,7,13,20,0.42,-1,69,0.1,14:41,7.49,69,129,103,0.64,5.87,10.97,8.76,357,294,54.84,696,525,57,521,409,56.02,33.47,28.2,54.28,,,,,,,,,ANA,Standard (1-way),✔,"Jul. 14, 2020",22,,,,3,RFA,RFA,2023,"$1,450,000 ",1.80%,"$1,450,000 ","$1,350,000 ","$1,350,000 ","$1,350,000 ",$0 ,$0 
453,3,Scott Mayfield,NYI,27,"Oct. 14, 1992",United States,223 lbs - 101 kg,"6'5"" - 196 cm",RD,Right,34 - Round 2 - 2011 (NYI),,,,56,2,13,15,0.27,2,79,0.03,19:28,2.61,79,166,105,0.14,4.34,9.14,5.78,467,539,46.42,793,1083,42.27,615,785,43.93,42.38,49.04,46.36,,,,,,,,,NYI,Standard (1-way),✔,"Jan. 4, 2018",25,✔,,,5,RFA,UFA,2023,"$1,450,000 ",1.90%,"$1,450,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
454,4,Johan Larsson,,27,"Jul. 25, 1992",Sweden,204 lbs - 93 kg,"5'11"" - 180 cm","C, LW",Left,56 - Round 2 - 2010 (MIN),,,,52,8,6,14,0.27,-13,58,0.14,13:58,6.33,58,106,85,0.52,4.79,8.75,7.02,271,407,39.97,517,732,41.39,392,561,41.13,21.74,39.28,35.63,,,,,,,,,ARI,Standard (1-way),,"Oct. 10, 2020",27,,,,2,UFA,UFA,2022,"$1,400,000 ",1.70%,"$1,400,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
455,5,Tage Thompson,BUF,22,"Oct. 30, 1997",United States,215 lbs - 98 kg,"6'6"" - 198 cm",C,Right,26 - Round 1 - 2016 (STL),,,,38,8,6,14,0.37,-6,96,0.08,13:52,10.13,96,146,115,1.14,10.93,16.62,13.09,260,300,46.43,434,475,47.74,339,404,45.63,22.25,24.71,47.38,,,,,,,,,BUF,Standard (1-way),✔,"Oct. 5, 2020",22,,,,3,RFA,RFA,2023,"$1,400,000 ",1.70%,"$1,400,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
456,6,William Carrier,VGK,25,"Dec. 20, 1994",Canada,218 lbs - 99 kg,"6'2"" - 188 cm",LW,Left,57 - Round 2 - 2013 (STL),,,,52,6,9,15,0.29,0,65,0.09,10:24,7.97,62,99,82,0.91,7.06,11.28,9.34,260,255,50.49,507,456,52.65,376,337,52.73,23.86,22.79,51.15,,,,,,,,,VGK,Standard (1-way),✔,"Feb. 27, 2020",25,✔,,,4,RFA,UFA,2024,"$1,400,000 ",1.70%,"$1,400,000 ","$1,000,000 ","$700,000 ","$1,000,000 ","$300,000 ",$0 
457,7,Jordan Oesterle,CGY,28,"Jun. 25, 1992",United States,182 lbs - 83 kg,"6'0"" - 183 cm",LD/RD,Left,,,,,43,1,10,11,0.26,-10,38,0.03,17:54,2.45,38,86,61,0.19,2.96,6.7,4.75,323,372,46.47,606,724,45.56,456,534,46.06,31.41,36.69,46.12,,,,,,,,,ARI,Standard (1-way),✔,"Feb. 20, 2019",27,,,,2,UFA,UFA,2021,"$1,400,000 ",1.80%,"$1,400,000 ","$1,600,000 ","$1,600,000 ","$1,600,000 ",$0 ,$0 
458,8,Robert Bortuzzo,NYI,31,"Mar. 18, 1989",Canada,216 lbs - 98 kg,"6'4"" - 193 cm",RD,Right,78 - Round 3 - 2007 (PIT),,,,40,1,4,5,0.13,-3,31,0.03,14:09,1.23,30,66,38,0.14,3.41,7.5,4.32,205,250,45.05,391,486,44.58,293,361,44.8,16.18,25.19,39.11,,,,,,,,,STL,Standard (1-way),✔,"Dec. 15, 2018",30,,,,3,UFA,UFA,2022,"$1,375,000 ",1.70%,"$1,375,000 ","$1,375,000 ","$1,375,000 ","$1,375,000 ",$0 ,$0 
459,9,Nicholas Paul,TBL,25,"Mar. 20, 1995",Canada,219 lbs - 99 kg,"6'3"" - 191 cm","C, LW",Left,101 - Round 4 - 2013 (DAL),,,,56,5,15,20,0.36,5,105,0.05,16:04,8.93,104,192,158,0.61,7.05,13.01,10.71,392,446,46.78,742,845,46.75,570,621,47.86,30.79,42.29,42.13,,,,,,,,,OTT,Standard (1-way),,"Oct. 14, 2020",25,✔,✔,,2,RFA,UFA,2022,"$1,350,000 ",1.70%,"$1,350,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
460,10,Chris Wagner,COL,29,27-May-91,United States,198 lbs - 90 kg,"6'0"" - 183 cm","RW, C",Right,122 - Round 5 - 2010 (ANA),,,,41,2,3,5,0.12,-9,57,0.04,11:41,4.07,54,82,69,0.53,6.99,10.61,8.93,171,233,42.33,307,438,41.21,237,326,42.1,11.41,19.29,37.17,,,,,,,,,BOS,Standard (1-way),✔,"Nov. 27, 2019",29,,,,3,UFA,UFA,2023,"$1,350,000 ",1.70%,"$1,350,000 ","$1,525,000 ","$1,525,000 ","$1,525,000 ",$0 ,$0 
461,11,Jan Rutta,SJS,29,"Jul. 29, 1990",Czech Republic,204 lbs - 93 kg,"6'2"" - 188 cm",LD/RD,Right,,,,,35,0,8,8,0.23,12,46,0,16:01,1.91,46,103,72,0.2,4.92,11.02,7.7,252,271,48.18,457,498,47.85,351,377,48.21,23.25,24.91,48.28,,,,,,,,,TBL,Standard (1-way),,"Dec. 22, 2020",29,,,,2,UFA,UFA,2022,"$1,300,000 ",1.60%,"$1,300,000 ","$900,000 ","$800,000 ","$900,000 ","$100,000 ",$0 
462,12,Haydn Fleury,TBL,23,"Jul. 8, 1996",Canada,208 lbs - 94 kg,"6'3"" - 191 cm",LD/RD,Left,7 - Round 1 - 2014 (CAR),,,,47,3,1,4,0.09,-12,62,0.05,15:23,2.14,62,126,86,0.18,5.14,10.45,7.13,317,355,47.17,626,641,49.41,464,494,48.43,26,33.27,43.87,,,,,,,,,CAR,Standard (1-way),,"Oct. 27, 2020",23,✔,✔,,2,RFA,UFA No QO,2022,"$1,300,000 ",1.60%,"$1,300,000 ","$1,050,000 ","$1,050,000 ","$1,050,000 ",$0 ,$0 
463,13,Curtis McElhinney,,37,23-May-83,Canada,204 lbs - 93 kg,"6'1"" - 185 cm",G,Left,176 - Round 6 - 2002 (CGY),,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,3.09,0.875,3.09,1.96,-1.13,TBL,35+ (1-way),,"Jul. 1, 2019",36,,,,2,UFA,UFA,2021,"$1,300,000 ",1.60%,"$1,300,000 ","$1,300,000 ","$1,300,000 ","$1,300,000 ",$0 ,$0 
464,14,Sean Kuraly,CBJ,27,"Jan. 20, 1993",United States,213 lbs - 97 kg,"6'2"" - 188 cm","C, LW",Left,133 - Round 5 - 2011 (SJS),,,,47,4,5,9,0.19,-10,88,0.05,14:04,6.11,88,133,110,0.56,7.99,12.08,9.99,314,329,48.83,511,612,45.5,413,467,46.93,20.41,28.01,42.15,,,,,,,,,BOS,Standard (1-way),,"Jul. 3, 2018",25,✔,,,3,RFA,UFA,2021,"$1,275,000 ",1.60%,"$1,275,000 ","$1,050,000 ","$1,050,000 ","$1,050,000 ",$0 ,$0 
465,15,Travis Hamonic,OTT,29,"Aug. 16, 1990",Canada,205 lbs - 93 kg,"6'2"" - 188 cm",RD,Right,53 - Round 2 - 2008 (NYI),,,,38,3,7,10,0.26,-3,79,0.04,19:22,1.77,66,126,84,0.17,6.52,12.45,8.3,238,359,39.86,472,692,40.54,336,488,40.78,20.13,33.51,37.53,,,,,,,,,VAN,Standard (1-way),,"Jan. 12, 2021",29,,,NMC,1,UFA,UFA,2021,"$1,250,000 ",1.50%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
466,16,Cody Ceci,EDM,26,"Dec. 21, 1993",Canada,210 lbs - 95 kg,"6'2"" - 188 cm",RD,Right,15 - Round 1 - 2012 (OTT),,,,53,4,13,17,0.32,18,58,0.07,18:31,2.09,58,110,78,0.13,3.55,6.72,4.76,415,543,43.32,727,951,43.33,550,718,43.38,33.97,45.06,42.98,,,,,,,,,PIT,Standard (1-way),,"Oct. 17, 2020",26,,,,1,UFA,UFA,2021,"$1,250,000 ",1.50%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
467,17,Kevan Miller,,32,"Nov. 15, 1987",United States,210 lbs - 95 kg,"6'2"" - 188 cm",RD,Right,,,,,28,1,3,4,0.14,-1,27,0.04,19:03,0.98,27,66,46,0.11,3.03,7.42,5.17,255,263,49.23,449,470,48.86,349,357,49.43,18.66,19.96,48.32,,,,,,,,,BOS,Standard (1-way),,"Oct. 9, 2020",32,,,,1,UFA,UFA,2021,"$1,250,000 ",1.50%,"$2,000,000 ","$1,250,000 ","$1,000,000 ","$1,250,000 ","$250,000 ","$750,000 "
468,18,Tomas Nosek,NJD,27,"Sep. 1, 1992",Czech Republic,205 lbs - 93 kg,"6'2"" - 188 cm","LW, C",Left,,,,,38,8,10,18,0.47,7,59,0.14,13:00,7.23,59,90,79,0.88,7.17,10.93,9.6,231,252,47.83,444,487,47.69,329,352,48.31,23.77,25.38,48.36,,,,,,,,,VGK,Standard (1-way),,"Oct. 9, 2020",27,,,,1,UFA,UFA,2021,"$1,250,000 ",1.50%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
469,19,Nathan Beaulieu,,27,"Dec. 5, 1992",Canada,205 lbs - 93 kg,"6'2"" - 188 cm",LD/RD,Left,17 - Round 1 - 2011 (MTL),,,,25,0,1,1,0.04,-5,26,0,16:43,0.53,26,52,35,0.08,3.74,7.48,5.03,180,253,41.57,319,451,41.43,248,352,41.33,15.84,23.31,40.46,,,,,,,,,WPG,Standard (1-way),,"Oct. 9, 2020",27,,,,2,UFA,UFA,2022,"$1,250,000 ",1.50%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
470,20,Pierre Engvall,NYI,24,31-May-96,Sweden,214 lbs - 97 kg,"6'5"" - 196 cm","RW, LW",Left,188 - Round 7 - 2014 (TOR),,,✔,42,7,5,12,0.29,2,61,0.11,11:55,4.32,56,97,73,0.55,7.07,12.25,9.22,235,238,49.68,405,438,48.04,318,334,48.77,18.6,18.68,49.89,,,,,,,,,TOR,Standard (1-way),✔,"Feb. 12, 2020",24,✔,,,2,RFA,RFA,2022,"$1,250,000 ",1.50%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
471,21,Casey DeSmith,VAN,28,"Aug. 13, 1991",United States,181 lbs - 82 kg,"6'0"" - 183 cm",G,Left,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,2,2.54,0.912,2.54,2.74,0.2,PIT,Standard (1-way),✔,"Jan. 11, 2019",27,,,,3,UFA,UFA,2022,"$1,250,000 ",1.60%,"$1,250,000 ","$1,250,000 ","$1,250,000 ","$1,250,000 ",$0 ,$0 
472,22,Tyler Motte,TBL,25,"Mar. 10, 1995",United States,192 lbs - 87 kg,"5'10"" - 178 cm","LW, RW",Left,121 - Round 4 - 2013 (CHI),,,,24,6,3,9,0.38,0,40,0.15,16:01,4.42,40,73,55,0.69,6.25,11.41,8.59,172,218,44.1,289,425,40.47,218,307,41.52,12.73,22.56,36.07,,,,,,,,,VAN,Standard (1-way),,"Oct. 9, 2020",25,✔,,,2,RFA,UFA,2022,"$1,225,000 ",1.50%,"$1,225,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
473,23,Andreas Athanasiou,CHI,25,"Aug. 6, 1994",Canada,188 lbs - 85 kg,"6'2"" - 188 cm","LW, RW",Left,110 - Round 4 - 2012 (DET),,,✔,47,10,13,23,0.49,-6,85,0.12,14:56,8.39,84,150,115,0.73,7.32,13.07,10.02,341,325,51.2,617,599,50.74,460,452,50.44,31.55,34.94,47.45,,,,,,,,,LAK,Standard (1-way),,"Dec. 28, 2020",25,,,,1,UFA,RFA,2021,"$1,200,000 ",1.50%,"$1,200,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
474,24,Joshua Brown,UTA,26,"Jan. 21, 1994",Canada,217 lbs - 98 kg,"6'5"" - 196 cm",RD,Right,152 - Round 6 - 2013 (FLA),,,,26,0,1,1,0.04,-1,8,0,14:08,0.28,8,31,17,0.05,1.31,5.05,2.77,134,199,40.24,232,378,38.03,179,276,39.34,12.88,16.87,43.29,,,,,,,,,OTT,Standard (1-way),✔,"Oct. 5, 2020",26,✔,,,2,RFA,UFA,2022,"$1,200,000 ",1.50%,"$1,200,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
475,25,Jacob Larsson,,23,"Apr. 29, 1997",Sweden,190 lbs - 86 kg,"6'2"" - 188 cm",LD,Left,27 - Round 1 - 2015 (ANA),,,,46,1,6,7,0.15,-9,42,0.02,17:23,1.27,42,104,70,0.1,3.15,7.8,5.25,309,434,41.59,596,799,42.72,448,606,42.5,25.44,40.47,38.6,,,,,,,,,ANA,Standard (1-way),✔,"Aug. 6, 2020",23,,,,2,RFA,UFA No QO,2022,"$1,200,000 ",1.50%,"$1,200,000 ","$1,100,000 ","$1,100,000 ","$1,100,000 ",$0 ,$0 
476,26,Mikhail Grigorenko,,26,16-May-94,Russia,209 lbs - 95 kg,"6'3"" - 191 cm","C, LW",Left,12 - Round 1 - 2012 (BUF),,,,32,4,8,12,0.38,-2,36,0.11,13:45,4.01,36,68,53,0.55,4.91,9.27,7.23,214,252,45.92,369,422,46.65,292,331,46.87,15.91,17.84,47.14,,,,,,,,,CBJ,Standard (1-way),,"Jul. 13, 2020",26,,,,1,UFA,UFA,2021,"$1,200,000 ",1.50%,"$1,200,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
477,27,Jujhar Khaira,MIN,25,"Aug. 13, 1994",Canada,212 lbs - 96 kg,"6'4"" - 193 cm","LW, C",Left,63 - Round 3 - 2012 (EDM),,,,40,3,8,11,0.28,-1,41,0.07,12:02,3.39,39,69,56,0.45,5.16,9.13,7.41,159,261,37.86,292,489,37.39,223,352,38.78,11.7,24.43,32.38,,,,,,,,,EDM,Standard (1-way),,"Jul. 1, 2019",24,✔,,,2,RFA,UFA No QO,2021,"$1,200,000 ",1.50%,"$1,200,000 ","$1,300,000 ","$1,300,000 ","$1,300,000 ",$0 ,$0 
478,28,Colton Sceviour,,31,"Apr. 20, 1989",Canada,190 lbs - 86 kg,"6'0"" - 183 cm","RW, C",Right,112 - Round 4 - 2007 (DAL),,,,46,5,5,10,0.22,0,53,0.09,9:34,3.63,53,76,62,0.49,7.22,10.35,8.44,189,203,48.21,297,374,44.26,229,287,44.38,11.78,17.89,39.7,,,,,,,,,FLA,Standard (1-way),✔,"Feb. 12, 2018",29,,,,3,UFA,UFA,2021,"$1,200,000 ",1.60%,"$1,200,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
479,29,Jesse Puljujärvi,PIT,22,7-May-98,Sweden,201 lbs - 91 kg,"6'4"" - 193 cm",RW,Right,4 - Round 1 - 2016 (EDM),,,,55,15,10,25,0.45,6,115,0.13,15:07,14.76,111,173,145,1.1,8.3,12.93,10.84,452,366,55.26,832,666,55.54,612,505,54.79,44.26,28.29,61.01,,,,,,,,,EDM,Standard (1-way),✔,"Oct. 7, 2020",22,,,,2,RFA,RFA,2022,"$1,175,000 ",1.40%,"$1,175,000 ","$900,000 ","$900,000 ","$900,000 ",$0 ,$0 
480,30,Dmitry Kulikov,FLA,29,"Oct. 29, 1990",Russia,199 lbs - 90 kg,"6'1"" - 185 cm",LD/RD,Left,14 - Round 1 - 2009 (FLA),,,,48,0,4,4,0.08,-3,51,0,19:10,1.75,51,109,71,0.12,3.46,7.39,4.8,413,472,46.67,747,800,48.29,571,636,47.31,35.36,40.29,46.75,,,,,,,,,NJD,Standard (1-way),,"Oct. 22, 2020",29,,,,1,UFA,UFA,2021,"$1,150,000 ",1.40%,"$1,150,000 ","$1,150,000 ","$1,150,000 ","$1,150,000 ",$0 ,$0 
481,31,Jack Johnson,COL,33,"Jan. 13, 1987",United States,227 lbs - 103 kg,"6'1"" - 185 cm",LD,Left,3 - Round 1 - 2005 (CAR),,,,13,1,0,1,0.08,-5,13,0.08,16:58,0.34,13,24,18,0.09,3.54,6.53,4.9,88,124,41.51,150,235,38.96,116,183,38.79,6.47,11.5,36,,,,,,,,,NYR,Standard (1-way),,"Oct. 9, 2020",33,,,,1,UFA,UFA,2021,"$1,150,000 ",1.40%,"$1,150,000 ","$1,150,000 ","$1,150,000 ","$1,150,000 ",$0 ,$0 
482,32,Austin Wagner,,23,"Jun. 23, 1997",Canada,185 lbs - 84 kg,"6'1"" - 185 cm","RW, LW",Left,99 - Round 4 - 2015 (LAK),,,,44,4,4,8,0.18,-14,67,0.06,10:30,5.47,67,98,86,0.73,8.93,13.06,11.46,214,218,49.54,373,394,48.63,299,304,49.59,15.5,18.61,45.44,,,,,,,,,LAK,Standard (1-way),✔,"Sep. 1, 2020",23,,,,3,RFA,UFA No QO,2023,"$1,133,333 ",1.40%,"$1,133,333 ","$900,000 ","$900,000 ","$900,000 ",$0 ,$0 
483,33,Carter Rowney,,31,10-May-89,Canada,208 lbs - 94 kg,"6'1"" - 185 cm","C, RW",Right,,,,,19,0,6,6,0.32,-2,10,0,14:16,1.38,10,18,11,0.31,2.21,3.98,2.43,91,136,40.09,169,303,35.81,124,210,37.13,6.98,14.33,32.75,,,,,,,,,ANA,Standard (1-way),,"Jul. 2, 2018",29,,,,3,UFA,UFA,2021,"$1,133,333 ",1.40%,"$1,133,333 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
484,34,Nicolas Aubé-Kubel,WSH,24,10-May-96,Canada,187 lbs - 85 kg,"5'11"" - 180 cm",RW,Right,48 - Round 2 - 2014 (PHI),,,,50,3,9,12,0.24,-3,53,0.06,11:10,5.16,53,93,76,0.55,5.69,9.99,8.16,242,269,47.36,475,451,51.3,358,346,50.85,19.13,21.1,47.55,,,,,,,,,PHI,Standard (1-way),✔,"Sep. 17, 2020",24,✔,,,2,RFA,UFA No QO,2022,"$1,075,000 ",1.30%,"$1,075,000 ","$925,000 ","$925,000 ","$925,000 ",$0 ,$0 
485,35,Alex Galchenyuk,,26,"Feb. 12, 1994",United States,207 lbs - 94 kg,"6'1"" - 185 cm","LW, C, RW",Left,3 - Round 1 - 2012 (MTL),,,,34,5,8,13,0.38,-8,62,0.08,12:42,6.54,60,98,85,0.96,8.85,14.45,12.53,241,195,55.28,407,363,52.86,318,275,53.63,22.49,14.82,60.28,,,,,,,,,OTT,Standard (1-way),,"Oct. 28, 2020",26,,,,1,UFA,UFA,2021,"$1,050,000 ",1.30%,"$1,050,000 ","$1,050,000 ","$1,050,000 ","$1,050,000 ",$0 ,$0 
486,36,Thatcher Demko,VAN,24,"Dec. 8, 1995",United States,192 lbs - 87 kg,"6'4"" - 193 cm",G,Left,36 - Round 2 - 2014 (VAN),,,✔,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,1,2.85,0.915,2.89,3.1,0.21,VAN,Standard (1-way),✔,"Apr. 24, 2019",23,,,,2,RFA,RFA,2021,"$1,050,000 ",1.30%,"$1,050,000 ","$1,200,000 ","$1,200,000 ","$1,200,000 ",$0 ,$0 
487,37,Nikita Gusev,,27,"Jul. 8, 1992",Russia,163 lbs - 74 kg,"5'9"" - 175 cm","RW, LW",Right,202 - Round 7 - 2012 (TBL),,,,31,4,6,10,0.32,-12,72,0.06,14:20,5.98,72,117,91,0.81,9.71,15.78,12.27,288,180,61.54,502,293,63.14,388,228,62.99,25.48,16.13,61.24,,,,,,,,,FLA,Standard (1-way),,"Apr. 11, 2021",27,,,,1,UFA,UFA,2021,"$1,000,000 ",1.20%,"$1,000,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
488,38,Derick Brassard,,32,"Sep. 22, 1987",Canada,202 lbs - 92 kg,"6'1"" - 185 cm","C, LW",Left,6 - Round 1 - 2006 (CBJ),,,,53,8,12,20,0.38,-10,67,0.12,14:47,8.35,67,130,101,0.64,5.13,9.94,7.73,370,326,53.16,734,588,55.52,525,454,53.63,34.14,28.64,54.38,,,,,,,,,ARI,Standard (1-way),,"Dec. 30, 2020",32,,,,1,UFA,UFA,2021,"$1,000,000 ",1.20%,"$1,000,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
489,39,Carl Söderberg,,34,"Oct. 12, 1985",Sweden,210 lbs - 95 kg,"6'3"" - 191 cm","C, LW",Left,49 - Round 2 - 2004 (STL),,,,45,7,10,17,0.38,-5,61,0.11,14:24,6.72,61,87,75,0.62,5.66,8.07,6.96,270,328,45.15,498,587,45.9,363,435,45.49,25.13,31.8,44.14,,,,,,,,,CHI,Standard (1-way),,"Dec. 26, 2020",34,,,,1,UFA,UFA,2021,"$1,000,000 ",1.20%,"$1,000,000 ","$1,000,000 ","$1,000,000 ","$1,000,000 ",$0 ,$0 
